index,user,question,question_class,question_cluster,answer_v1,answer_v2,v1_x_v2,is_domain
1489,183,What is a path,whQuestion,205,"Sorry, I still can't answer that.. Could you ask me differently?","A path a list of nodes that can be traversed sequentially, following it’s edges. In CFG, a path represents the execution of the program for some specific input.",0.0497591570019722,True
1490,183,what is a path,whQuestion,205,"Sorry, I still can't answer that.. Could you ask me differently?","A path a list of nodes that can be traversed sequentially, following it’s edges. In CFG, a path represents the execution of the program for some specific input.",0.0497591570019722,True
1491,183,what is a simple path,whQuestion,205,"Sorry, I still can't answer that.. Could you ask me differently?",A simple path is a path with no repeated nodes.,0.0404267273843288,True
1492,183,define complete path,Statement,205,"Sorry, I still can't answer that.. Could you ask me differently?",A complete path in a CFG is a path where it’s first node is an entry node and the last is an exit node.,0.1225051060318946,True
1493,183,What Is cfg,whQuestion,91,"Sorry, I still can't answer that.. Could you ask me differently?","The control flow graph (CFG) is a graph representation of a certain program, in which the nodes correspond to sequences of instructions, edges correspond to path decisions (e.g. an if statement) and the start node corresponds to the beginning of the program. The CFG is a very important tool in white-box testing, because it represents very well the structure of the program.",0.1138122454285621,False
1494,183,thank you,Statement,115,You are welcome! :),No worries!,0.4101815521717071,False
1495,183,bye,Bye,120,Nice talking to you!,Bye!,0.2073170095682144,False
1496,183,hey,Greet,143,"Hi there, what do you need?",Hi,0.5008180737495422,False
1497,183,what is an oracle,whQuestion,181,"An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.","An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.",1.0000001192092896,True
1498,183,what is a fault,whQuestion,145,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.","Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.9519746899604796,True
1499,183,what is an error,whQuestion,112,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,1.0000001192092896,True
